"","district","state","year","ins.units","farmers","loanee","nonloanee","area.ins","farmers.premium","state.premium","goi.premium","gross.premium","sum.insured","male.pt","female.pt","othergen.pt","sc.pt","st.pt","obc.pt","gen.pt","marginal.pt","small.pt","othertype.pt","jan.rf","jan.ptdef","feb.rf","feb.ptdef","mar.rf","mar.ptdef","apr.rf","apr.ptdef","may.rf","may.ptdef","jun.rf","jun.ptdef","jul.rf","jul.ptdef","aug.rf","aug.ptdef","sep.rf","sep.ptdef","oct.rf","oct.ptdef","nov.rf","nov.ptdef","dec.rf","dec.ptdef","area","prod","yield","area_max97","icr2017_area","icr2017_prod","icr2017_yield","jan.normal","feb.normal","mar.normal","apr.normal","may.normal","jun.normal","jul.normal","aug.normal","sep.normal","oct.normal","nov.normal","dec.normal","annual.normal","f.it","jan.rfdev","feb.rfdev","mar.rfdev","apr.rfdev","may.rfdev","jun.rfdev","jul.rfdev","aug.rfdev","sep.rfdev","oct.rfdev","nov.rfdev","dec.rfdev","cdsp.jan.mintemp","cdsp.jan.maxtemp","cdsp.feb.mintemp","cdsp.feb.maxtemp","cdsp.mar.mintemp","cdsp.mar.maxtemp","cdsp.apr.mintemp","cdsp.apr.maxtemp","cdsp.may.mintemp","cdsp.may.maxtemp","cdsp.jun.mintemp","cdsp.jun.maxtemp","cdsp.jul.mintemp","cdsp.jul.maxtemp","cdsp.aug.mintemp","cdsp.aug.maxtemp","cdsp.sep.mintemp","cdsp.sep.maxtemp","cdsp.oct.mintemp","cdsp.oct.maxtemp","cdsp.nov.mintemp","cdsp.nov.maxtemp","cdsp.dec.mintemp","cdsp.dec.maxtemp"
"426","Mandi","Himachal Pradesh",2019,20,4218,4860,2,1.64,9.81,5.74,5.74,21.29,490.67,0.9311,0.0687,2e-04,0.0777,0.0101,0.036,0.8762,0.3828,0.5868,0.0304,0.0781,0.21,0.1964,1.83,0.0611,-0.14,0.0364,-0.19,0.0336,-0.49,0.0825,-0.49,0.3006,-0.24,0.43,0.17,0.1274,-0.1,0.0221,0,0.0288,0.84,0.0377,0.43,72.472,163899,20.06,75.667,137.52,185.36,14619.12,0.077,0.067,0.081,0.046,0.055,0.156,0.428,0.393,0.163,0.037,0.017,0.031,1.551,0.0119255381035486,0.0142857142857142,1.93134328358209,-0.245679012345679,-0.208695652173913,-0.389090909090909,-0.471153846153846,-0.297663551401869,0.094147582697201,-0.21840490797546,-0.402702702702703,0.694117647058823,0.216129032258065,5.5,14.525,6.8,15.55,9.325,18.525,13.55,22.925,14.9,23.475,16.725,24.55,16.375,21.825,16.05,20.9,15.475,21.175,15.35,27.275,12.525,24.075,7.45,20.3
"427","Mandi","Himachal Pradesh",2020,17,1255,1302,0,0.39,2.35,3.14,3.14,8.63,117.58,0.9194,0.0806,0,0.116,0.0146,0.03,0.8394,0.4386,0.5522,0.0092,0.1255,0.94,0.0119,-0.83,0.1372,0.93,0.0741,0.65,0.0812,0.24,0.1078,-0.33,0.2603,-0.34,0.3921,0.07,0.0584,-0.59,0,-1,0.0317,1.03,0.0212,-0.19,68.456,233177,30.86,75.667,137.52,185.36,14619.12,0.077,0.067,0.081,0.046,0.055,0.156,0.428,0.393,0.163,0.037,0.017,0.031,1.551,0.00283595113438045,0.62987012987013,-0.822388059701493,0.693827160493827,0.610869565217391,0.476363636363636,-0.308974358974359,-0.391822429906542,-0.00229007633587789,-0.641717791411043,-1,0.864705882352941,-0.316129032258064,3.1,11.95,4.58333333333333,16.5666666666667,8.23333333333333,20.6833333333333,10,21.8,15.4,29.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","Mandi","Himachal Pradesh",2018,23,3889,4593,0,1.62,6.57,0,0,6.57,486.32,0.9262,0.0732,6e-04,0.0797,0.0094,0.0329,0.878,0.2597,0.6998,0.0405,0.0115,-0.84,0.0445,-0.34,0.0393,-0.52,0.0801,0.66,0.0305,-0.52,0.1904,0.19,0.4149,0.01,0.434,0.17,0.3113,1.05,0.0087,-0.75,0.0368,1.41,0.0045,-0.85,72.083,161505,15.1,75.667,137.52,185.36,14619.12,0.077,0.067,0.081,0.046,0.055,0.156,0.428,0.393,0.163,0.037,0.017,0.031,1.551,0.0117801047120419,-0.850649350649351,-0.335820895522388,-0.514814814814815,0.741304347826087,-0.445454545454545,0.220512820512821,-0.030607476635514,0.104325699745547,0.909815950920245,-0.764864864864865,1.16470588235294,-0.854838709677419,8.73333333333333,22.2,9.03333333333333,18.8,11.4,21.4,13.8,22.7,15.6666666666667,23.5,16.7666666666667,22.8,16.2,20.1666666666667,16,20.0666666666667,14.8333333333333,20.4333333333333,12.4333333333333,22.1,10.0333333333333,20,6.86666666666667,16.9333333333333
"429","Mandla","Madhya Pradesh",2019,446,14013,15844,470,23.48,91.27,155.18,155.18,401.63,4563.34,0.8236,0.1759,5e-04,0.0439,0.4152,0.4628,0.0781,0.1163,0.7589,0.1248,0.0187,-0.1,0.0103,-0.55,0.0256,0.24,0.0056,-0.3,0,-1,0.0834,-0.5,0.4936,0.21,0.5598,0.29,0.6105,1.97,0.0532,0.67,0,-1,0.0138,-0.09,223.441,416208,11.59,237.442,310.6,820.15,18944,0.029,0.015,0.028,0.016,0.008,0.132,0.48,0.42,0.214,0.071,0.009,0.003,1.425,0.0755956213779781,-0.355172413793104,-0.313333333333333,-0.0857142857142857,-0.65,-1,-0.368181818181818,0.0283333333333335,0.332857142857143,1.85280373831776,-0.250704225352113,-1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,29.3,19.6,29.9,NA,NA,NA,NA
"430","Mandsaur","Madhya Pradesh",2019,449,97477,137279,576,160.01,1293.49,3264.34,3264.34,7822.17,64674.43,0.8318,0.1671,0.0011,0.1168,0.0221,0.637,0.2241,0.0792,0.6428,0.278,0,-1,0.0012,-0.5,0,-1,0.0413,11.15,0,-1,0.0842,-0.04,0.4553,0.69,0.891,2.12,0.5881,3.11,0.0751,1.62,0.0084,-0.41,0,-1,336.531,137517.33,9.21,417.3,596.15,984.69,21194,0.011,0.003,0.004,0.003,0.006,0.108,0.319,0.301,0.164,0.031,0.009,0.002,0.962,0.268405602616791,-1,-0.6,-1,12.7666666666667,-1,-0.22037037037037,0.427272727272727,1.96013289036545,2.5859756097561,1.42258064516129,-0.0666666666666665,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,29.3,19.6,29.9,NA,NA,NA,NA
"431","Mandya","Karnataka",2018,763,30169,625,29544,0.01,0,0,0,0.01,0.04,0.7626,0.2374,0,0.0102,0,0.1633,0.8265,0.1531,0.7143,0.1326,0,-1,0.0028,-0.22,0.027,2.55,0.0483,0.07,0.2418,1.3,0.0716,0.47,0.0234,-0.52,0.0319,-0.46,0.1727,0.35,0.1304,-0.15,0.0166,-0.65,0.0035,-0.75,116.476,259858,35.55,183.508,231.39,536.93,23870,0.004,0.005,0.007,0.044,0.112,0.039,0.031,0.061,0.122,0.158,0.079,0.012,0.674,4.32170793897748e-05,-1,-0.44,2.85714285714286,0.0977272727272727,1.15892857142857,0.835897435897436,-0.245161290322581,-0.477049180327869,0.415573770491803,-0.174683544303797,-0.789873417721519,-0.708333333333333,16.6125,30.54375,17.99375,32.4,20.95,34.625,23.175,35.75625,21.8125,32.74375,15.53125,24.5,9.64375,15.55625,9.5375,15.5,9.1875,17.19375,11.68125,18.01875,10.96875,18.0375,10.25625,17.48125
"432","Mandya","Karnataka",2020,531,4324,118,4206,0,0,0,0,0,0,0.7374,0.2626,0,0.0303,0,0.4141,0.5556,0.2959,0.5918,0.1123,0,-1,0,-1,0.0209,0.8,0.0725,0.61,0.1623,0.65,0.0715,0.29,0.1256,1.38,0.0414,-0.41,0.1464,0.15,0.1814,0.19,0.0442,-0.1,0.0201,0.5,130.148,289416,35.22,183.508,231.39,536.93,23870,0.004,0.005,0.007,0.044,0.112,0.039,0.031,0.061,0.122,0.158,0.079,0.012,0.674,0,-1,-1,1.98571428571429,0.647727272727273,0.449107142857143,0.833333333333333,3.05161290322581,-0.321311475409836,0.2,0.148101265822785,-0.440506329113924,0.675,22.1,34.9,22.7,35,24.7,35.1,26.3,36.4,26.2,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","Mandya","Karnataka",2019,534,35554,775,34779,0.01,0,0,0,0.01,0.04,0.7576,0.2424,0,0.0202,0,0.2626,0.7172,0.2143,0.6633,0.1224,0,-1,0.002,-0.51,1e-04,-0.99,0.0341,-0.24,0.1338,0.36,0.0623,0.13,0.05,-0.05,0.1575,1.25,0.1485,0.17,0.2775,0.83,0.0699,0.42,0.0065,-0.52,127.328,251300,37,183.508,231.39,536.93,23870,0.004,0.005,0.007,0.044,0.112,0.039,0.031,0.061,0.122,0.158,0.079,0.012,0.674,4.32170793897748e-05,-1,-0.6,-0.985714285714286,-0.225,0.194642857142857,0.597435897435897,0.612903225806452,1.58196721311475,0.217213114754098,0.756329113924051,-0.115189873417721,-0.458333333333333,16.11,31.64,15.86,27.14,16.79,28.51,18.46,29.46,18.59,29.19,18.91,25.56,22.37,28.68,17.89,22.53,17.11,22.77,NA,NA,NA,NA,NA,NA
"434","Mathura","Uttar Pradesh",2020,505,58256,70013,3000,68.29,777.74,1054.48,1054.48,2886.7,38887.1,0.9074,0.0919,7e-04,0.0231,0.0018,0.3739,0.6012,0.4029,0.4748,0.1223,0.015,2.66,0,-1,0.038,4,0,-1,0.011,-0.08,0.0221,-0.54,0.0495,-0.74,0.111,-0.48,0,-1,0,-1,0.0022,0,0,-1,101.189,243786.59,90.09,392.544,351.29,959.48,26052,0.013,0.012,0.01,0.008,0.011,0.053,0.203,0.215,0.139,0.026,0.002,0.005,0.696,0.19439779099889,0.153846153846154,-1,2.8,-1,0,-0.583018867924528,-0.75615763546798,-0.483720930232558,-1,-1,0.1,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","Mathura","Uttar Pradesh",2019,522,66902,93048,1563,84.88,872.63,847.37,847.37,2567.37,43631.47,0.9218,0.0778,4e-04,0.0228,0.0025,0.3771,0.5976,0.3658,0.5061,0.1281,0.01,1.44,0.004,-0.66,0,-1,0.012,1.73,0,-1,0,-1,0.1279,-0.33,0.0965,-0.55,0.0788,-0.11,0.0175,0.73,0,-1,0.002,-0.46,96.055,253648.5,92.33,392.544,351.29,959.48,26052,0.013,0.012,0.01,0.008,0.011,0.053,0.203,0.215,0.139,0.026,0.002,0.005,0.696,0.241623729682029,-0.230769230769231,-0.666666666666667,-1,0.5,-1,-1,-0.369950738916256,-0.551162790697674,-0.433093525179856,-0.326923076923077,-1,-0.6,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"436","Mathura","Uttar Pradesh",2018,510,69214,78581,584,80.65,641.32,413.78,413.78,1468.88,32066.05,0.9109,0.0888,3e-04,0.0395,0.0027,0.3966,0.5612,0.291,0.5469,0.1621,0,-1,0,-1,0,-1,0.011,1.44,0.0065,-0.32,0.106,1.57,0.4032,1.07,0.1554,-0.36,0.1214,0.19,0,-1,0,-1,0,-1,95.044,144106,78.72,392.544,351.29,959.48,26052,0.013,0.012,0.01,0.008,0.011,0.053,0.203,0.215,0.139,0.026,0.002,0.005,0.696,0.22958239631074,-1,-1,-1,0.375,-0.409090909090909,1,0.986206896551724,-0.277209302325581,-0.126618705035971,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"437","Mau","Uttar Pradesh",2018,586,11865,13677,212,9.52,85.51,153.49,153.49,392.49,4275.43,0.9222,0.077,8e-04,0.0798,0.0036,0.4752,0.4414,0.5363,0.394,0.0697,0,-1,0,-1,0,-1,0.004,-0.3,0.0025,-0.87,0.0155,-0.87,0.1113,-0.67,0.1905,-0.41,0.045,-0.8,0,-1,0,-1,0,-1,92.676,627134,86.75,102.161,203.78,624.02,28663,0.018,0.019,0.008,0.005,0.009,0.079,0.287,0.291,0.174,0.04,0.009,0.009,0.948,0.0467170477966434,-1,-1,-1,-0.2,-0.722222222222222,-0.80379746835443,-0.61219512195122,-0.345360824742268,-0.741379310344828,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"438","Mau","Uttar Pradesh",2020,609,7646,7956,110,4.94,61.29,122.28,122.28,305.85,3064.64,0.9097,0.0903,0,0.0697,0.0045,0.4939,0.4319,0.5472,0.4119,0.0409,0,-1,0.001,-0.85,0.011,2.67,0.0185,4.29,0.0185,0.15,0.1105,-0.01,0.2175,-0.27,0.115,-0.56,0.118,-0.29,0,-1,0,-1,0,-1,100.644,760863,83.91,102.161,203.78,624.02,28663,0.018,0.019,0.008,0.005,0.009,0.079,0.287,0.291,0.174,0.04,0.009,0.009,0.948,0.0242418294238885,-1,-0.947368421052632,0.375,2.7,1.05555555555556,0.39873417721519,-0.242160278745645,-0.604810996563574,-0.32183908045977,-1,-1,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","Mau","Uttar Pradesh",2019,576,9118,10123,17,6.69,55.18,41.38,41.38,137.94,2758.84,0.9237,0.0758,5e-04,0.0723,0.0041,0.5196,0.404,0.537,0.4236,0.0394,0,-1,0.0055,-0.16,0,-1,0,-1,0,-1,0.0249,-0.78,0.316,0.06,0.0628,-0.76,0.2235,0.35,0.018,-0.46,0,-1,0.013,3.19,98.586,674406,87.47,102.161,203.78,624.02,28663,0.018,0.019,0.008,0.005,0.009,0.079,0.287,0.291,0.174,0.04,0.009,0.009,0.948,0.0328295220335656,-1,-0.710526315789474,-1,-1,-1,-0.684810126582278,0.101045296167247,-0.784192439862543,0.28448275862069,-0.55,-1,0.444444444444444,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"440","Medak","Telangana",2019,369,13861,13305,1965,12.82,214.12,29.4,29.4,272.92,10705.94,0.6926,0.3071,3e-04,0.0994,0.0927,0.5914,0.2165,0.2348,0.6567,0.1085,0.0132,0.89,8e-04,-0.82,9e-04,-0.91,0.0043,-0.68,0.0089,-0.62,0.0969,-0.21,0.1753,-0.24,0.2262,-0.03,0.2758,0.67,0.1111,0.36,0.0049,-0.74,0.001,-0.83,98.343,425309,211.19,472.448,137.09,369.94,29788.66,0.009,0.011,0.012,0.024,0.023,0.124,0.178,0.165,0.199,0.062,0.022,0.006,0.835,0.093515208986797,0.466666666666667,-0.927272727272727,-0.925,-0.820833333333333,-0.61304347826087,-0.218548387096774,-0.0151685393258426,0.370909090909091,0.385929648241206,0.791935483870968,-0.777272727272727,-0.833333333333333,14.5,29.2333333333333,19.0333333333333,32.9,22.9666666666667,37.1,17.7,27.6333333333333,29.1333333333333,43.1666666666667,27.5333333333333,38.8,24.7666666666667,32.5666666666667,24.3,31,15.8666666666667,20.6333333333333,15.6666666666667,21.3,20,31.0333333333333,18.4,29.0333333333333
"441","Medak","Telangana",2018,367,20017,18753,1992,15.94,262.7,187.15,187.15,637,13134.88,0.7175,0.2813,0.0012,0.0862,0.0999,0.6349,0.179,0.0805,0.6649,0.2546,0,-1,0,-1,0.002,-0.72,0.0338,0.91,0.0118,-0.59,0.1448,-0.07,0.0887,-0.69,0.1579,-0.43,0.0757,-0.59,0.011,-0.88,0,-1,0.0121,1.01,64.18,283619,185.03,472.448,137.09,369.94,29788.66,0.009,0.011,0.012,0.024,0.023,0.124,0.178,0.165,0.199,0.062,0.022,0.006,0.835,0.116273980596688,-1,-1,-0.833333333333333,0.408333333333333,-0.48695652173913,0.167741935483871,-0.501685393258427,-0.043030303030303,-0.619597989949749,-0.82258064516129,-1,1.01666666666667,14.6,30.9666666666667,17.7666666666667,33.1666666666667,21.9666666666667,37.2,25.6,39.4333333333333,28.1,41.3333333333333,25.5,35.6333333333333,24,30.7666666666667,23.2666666666667,30.0666666666667,23.3333333333333,32.4,21.2,33.6333333333333,18.5666666666667,32.6,16.8,28.5333333333333
"442","Meerut","Uttar Pradesh",2020,128,527,553,68,0.15,2.42,1.27,1.27,4.96,121.09,0.8889,0.1111,0,0.0644,0.0064,0.5024,0.4268,0.1771,0.7472,0.0757,0.0316,1.18,0.011,-0.51,0.041,1.75,0.0099,0,0.0343,0.98,0.0295,-0.57,0.2211,-0.12,0.1313,-0.52,0,-1,0,-1,0.0012,-0.56,0.0061,-0.44,165.283,13542568.41,117.07,165.283,236.71,1641.03,30292,0.03,0.03,0.015,0.008,0.009,0.071,0.247,0.229,0.152,0.037,0.002,0.008,0.838,0.000633686789742723,0.0533333333333335,-0.633333333333333,1.73333333333333,0.2375,2.81111111111111,-0.584507042253521,-0.104858299595142,-0.426637554585153,-1,-1,-0.4,-0.2375,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","Meerut","Uttar Pradesh",2018,195,2331,2352,93,1.2,13.72,2.19,2.19,18.1,685.97,0.9084,0.0916,0,0.0769,0.0029,0.2581,0.6621,0.2515,0.7031,0.0454,0.0058,-0.75,0,-1,0.002,-0.88,0.0095,0.01,0.0119,-0.17,0.0374,-0.4,0.3291,0.23,0.145,-0.52,0.2063,0.39,0.0071,-0.83,0,-1,0,-1,149.908,12277949,114.84,165.283,236.71,1641.03,30292,0.03,0.03,0.015,0.008,0.009,0.071,0.247,0.229,0.152,0.037,0.002,0.008,0.838,0.00506949431794178,-0.806666666666667,-1,-0.866666666666667,0.1875,0.322222222222222,-0.473239436619718,0.332388663967611,-0.366812227074236,0.357236842105263,-0.808108108108108,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"444","Meerut","Uttar Pradesh",2019,196,1626,1725,11,0.76,12.74,2.04,2.04,16.82,636.79,0.8854,0.1146,0,0.0714,0.0012,0.322,0.6054,0.3088,0.6469,0.0443,0.0282,0.95,0.0433,0.95,0.0059,-0.61,0.0034,-0.66,0.0067,-0.61,0.0018,-0.97,0.2352,-0.07,0.1864,-0.32,0.0727,-0.51,0.0032,-0.75,0.0292,10.22,0.0249,1.28,158.353,12685823,112.41,165.283,236.71,1641.03,30292,0.03,0.03,0.015,0.008,0.009,0.071,0.247,0.229,0.152,0.037,0.002,0.008,0.838,0.00321067973469646,-0.06,0.443333333333333,-0.606666666666667,-0.575,-0.255555555555555,-0.974647887323944,-0.0477732793522267,-0.186026200873362,-0.521710526315789,-0.913513513513514,13.6,2.1125,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"445","Mirzapur","Uttar Pradesh",2018,706,46231,47321,56,54.06,506.85,679.26,679.26,1865.37,25342.39,0.8929,0.1063,8e-04,0.0691,0.0133,0.5615,0.3561,0.2794,0.6371,0.0835,0,-1,0.002,-0.84,0,-1,0.0181,3.76,0.014,0.36,0.0274,-0.7,0.3149,0.09,0.4561,0.57,0.3015,0.3,0,-1,0,-1,0,-1,125.936,457448,92.87,432.968,249.6,584.9,26669,0.024,0.019,0.014,0.004,0.009,0.106,0.329,0.323,0.225,0.045,0.011,0.004,1.112,0.216586538461538,-1,-0.894736842105263,-1,3.525,0.555555555555556,-0.741509433962264,-0.042857142857143,0.412074303405573,0.34,-1,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"446","Mirzapur","Uttar Pradesh",2020,701,22607,24058,22,25.79,343.28,493.27,493.27,1329.82,17164.06,0.8756,0.1239,5e-04,0.0793,0.0162,0.5321,0.3724,0.5762,0.3695,0.0543,0.024,0.89,0.006,-0.65,0.0792,9.41,0.0095,1.26,0.0185,0.59,0.3108,2.07,0.2429,-0.12,0.1915,-0.27,0.0508,-0.76,3e-04,-0.99,0.0085,0.23,0,-1,117.8,316067,12.3,432.968,249.6,584.9,26669,0.024,0.019,0.014,0.004,0.009,0.106,0.329,0.323,0.225,0.045,0.011,0.004,1.112,0.103325320512821,0,-0.684210526315789,4.65714285714286,1.375,1.05555555555556,1.93207547169811,-0.261702127659575,-0.407120743034056,-0.774222222222222,-0.993333333333333,-0.227272727272727,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","Mirzapur","Uttar Pradesh",2019,719,27269,29666,314,34.85,328.67,679.47,679.47,1687.61,16433.41,0.7276,0.2714,0.001,0.0724,0.0103,0.5549,0.3624,0.4401,0.498,0.0619,0.0035,-0.73,0.0078,-0.55,0.0085,0.12,0.003,-0.29,0.0035,-0.7,0.0447,-0.56,0.4951,0.79,0.2382,-0.09,0.5919,1.83,0.053,0.86,0,-1,0.011,1.5,116.14,395936,92.89,432.968,249.6,584.9,26669,0.024,0.019,0.014,0.004,0.009,0.106,0.329,0.323,0.225,0.045,0.011,0.004,1.112,0.139623397435897,-0.854166666666667,-0.589473684210526,-0.392857142857143,-0.25,-0.611111111111111,-0.578301886792453,0.504863221884499,-0.262538699690402,1.63066666666667,0.177777777777778,-1,1.75,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"448","Moradabad","Uttar Pradesh",2019,561,15602,17884,38,12.98,127.47,127.47,127.47,382.41,6373.77,0.9031,0.0956,0.0013,0.0502,0.0014,0.4575,0.4909,0.5378,0.3815,0.0807,0.023,0.26,0.0412,0.71,0.0098,-0.17,0.0133,1.11,0.0031,-0.84,0.0609,-0.34,0.256,-0.11,0.1598,-0.49,0.2127,0.32,0.0022,-0.92,0.0226,7.37,0.1029,10.82,153.072,4231942,98.91,494.612,272.29,1027.47,26635,0.029,0.032,0.018,0.011,0.017,0.096,0.279,0.265,0.158,0.037,0.002,0.01,0.953,0.0476697638547137,-0.206896551724138,0.2875,-0.455555555555555,0.209090909090909,-0.817647058823529,-0.365625,-0.0824372759856632,-0.396981132075472,0.34620253164557,-0.94054054054054,10.3,9.29,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"449","Moradabad","Uttar Pradesh",2018,524,21732,24564,22,16.32,156.51,58.69,58.69,273.89,7825.78,0.9032,0.0965,3e-04,0.0757,0.0042,0.4045,0.5156,0.4712,0.4165,0.1123,0.0035,-0.84,0.0061,-0.72,0.001,-0.92,0.0247,4.26,0.012,-0.24,0.0186,-0.8,0.3722,0.27,0.4624,0.47,0.2284,0.46,0.0235,-0.51,0,-1,0,-1,146.776,4107038,98.29,494.612,272.29,1027.47,26635,0.029,0.032,0.018,0.011,0.017,0.096,0.279,0.265,0.158,0.037,0.002,0.01,0.953,0.0599360975430607,-0.879310344827586,-0.809375,-0.944444444444444,1.24545454545455,-0.294117647058824,-0.80625,0.334050179211469,0.744905660377358,0.445569620253164,-0.364864864864865,-1,-1,6.72777777777778,19.7944444444444,11.7777777777778,27.1333333333333,16.3722222222222,34.1722222222222,21.2777777777778,37.5666666666667,25.2333333333333,39.5833333333333,27.6777777777778,39.4833333333333,24.6666666666667,34.0166666666667,25.4777777777778,32.3555555555556,24.0444444444444,32.8055555555556,18.7833333333333,33.2444444444444,13.6833333333333,28.7333333333333,8.25555555555556,23.5277777777778
"450","Moradabad","Uttar Pradesh",2020,464,3755,4693,95,2.3,29.79,22.35,22.35,74.49,1489.73,0.8981,0.1011,8e-04,0.0549,0.0019,0.4096,0.5336,0.5568,0.3713,0.0719,0.0634,2.48,0.0312,0.29,0.0707,4.99,0.0234,2.72,0.0203,0.08,0.0536,-0.41,0.2272,-0.21,0.3461,0.11,0.0036,-0.98,0,-1,0,-1,0,-1,185.588,6499731,102.74,494.612,272.29,1027.47,26635,0.029,0.032,0.018,0.011,0.017,0.096,0.279,0.265,0.158,0.037,0.002,0.01,0.953,0.00844687649197547,1.18620689655172,-0.0250000000000001,2.92777777777778,1.12727272727273,0.194117647058824,-0.441666666666667,-0.185663082437276,0.306037735849057,-0.977215189873418,-1,-1,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
